Num_Acc;an;mois;jour;hrmn;lat;long;dep
201800000609;18;9;2;1550;4843035;-201039;220
201800000610;18;9;7;1900;4839229;-208438;220
201800000611;18;9;17;1745;4845280;-205711;220
201800000612;18;10;1;1835;4845888;-204992;220
201800000613;18;12;31;1440;4848225;-196170;220
201800000614;18;2;5;725;4854116;-239665;220
201800000615;18;2;25;1550;4865358;-237151;220
201800000616;18;5;12;800;4854160;-235926;220
201800000617;18;5;12;2315;4862685;-237351;220
201800000618;18;7;8;1730;4866299;-232582;220
201800000619;18;8;2;1738;4854506;-239239;220
201800000620;18;8;19;1645;4865450;-237142;220
201800000621;18;8;28;2330;4861076;-228579;220
201800000622;18;8;28;1410;4859542;-227448;220
201800000623;18;10;20;910;4858574;-223860;220
201800000624;18;9;20;1930;4851298;-245005;220
201800000625;18;10;29;1730;4862783;-236235;220
201800000626;18;1;12;1905;4856071;-314838;220
201800000627;18;2;16;1230;4856561;-318943;220
201800000628;18;2;28;855;4856458;-310261;220
201800000629;18;4;14;700;4858149;-317496;220
201800000630;18;5;3;1600;4856159;-316208;220
201800000631;18;6;29;1130;4856164;-314887;220
201800000632;18;8;28;500;4856641;-320332;220
201800000633;18;9;9;315;4859130;-317536;220
201800000634;18;10;13;630;4856879;-315877;220
201800000635;18;10;13;215;4856593;-320612;220
201800000636;18;10;21;550;4860495;-317827;220
201800000637;18;11;8;1830;4856046;-314883;220
201800000638;18;11;25;910;4855322;-312336;220
201800000639;18;6;3;505;4877087;-358359;220
201800000640;18;7;8;310;4879021;-355224;220
201800000641;18;8;16;1225;4878215;-349045;220
201800000642;18;8;22;2230;4879251;-355231;220
201800000643;18;8;23;800;4878643;-354094;220
201800000644;18;1;20;2330;4837314;-457879;290
201800000645;18;3;3;1130;4809563;-434364;290
201800000646;18;3;21;1800;4808380;-429591;290
201800000647;18;6;16;134;4803418;-424234;290
201800000648;18;7;1;1345;4806600;-420096;290
201800000649;18;7;13;1440;4808982;-432553;290
201800000650;18;4;15;1615;4788657;-402914;290
201800000651;18;5;15;1840;4789419;-400455;290
201800000652;18;7;6;2030;4787546;-399751;290
201800000653;18;8;6;1217;4797670;-400566;290
201800000654;18;1;11;1810;4846811;-425518;290
201800000655;18;2;23;1950;4844743;-426220;290
201800000656;18;3;3;1150;4845018;-424984;290
201800000657;18;4;2;815;4848821;-416424;290
201800000658;18;4;19;855;4846408;-422852;290
201800000659;18;5;20;1715;4844750;-426263;290
201800000660;18;6;15;1628;4845582;-425084;290
201800000661;18;7;31;2230;4846408;-422852;290
201800000662;18;9;7;1205;4844832;-426907;290
201800000663;18;9;7;1400;4842386;-410821;290
201800000664;18;11;14;740;4844561;-427211;290
201800000665;18;11;28;1830;4844959;-424619;290
201800000666;18;12;9;830;4842022;-425693;290
201800000667;18;2;10;2330;4859091;-434894;290
201800000668;18;3;3;1115;4849367;-429487;290
201800000669;18;3;20;1800;4860681;-433614;290
201800000670;18;3;30;1715;4849208;-429443;290
201800000671;18;7;19;1610;4857300;-432042;290
201800000672;18;9;16;1430;4857666;-427696;290
201800000673;18;11;2;1530;4853562;-431137;290
201800000674;18;12;4;2240;4858889;-428734;290
201800000675;18;1;14;730;4823191;-450663;290
201800000676;18;1;24;1520;4825918;-455796;290
201800000677;18;2;17;615;4825512;-437601;290
201800000678;18;5;20;1600;4822315;-428245;290
201800000679;18;8;3;805;4825870;-436235;290
201800000680;18;8;25;1845;4826144;-449282;290
201800000681;18;12;5;1650;4823899;-436556;290
201800000682;18;1;20;1930;4770379;-295371;560
201800000683;18;3;30;1035;4767088;-299240;560
201800000684;18;4;12;1600;4767546;-299424;560
201800000685;18;4;28;1620;4767855;-296186;560
201800000686;18;5;22;1255;4768042;-294101;560
201800000687;18;6;27;1715;4766703;-296445;560
201800000688;18;7;18;1115;4766552;-296731;560
201800000689;18;8;11;720;4766734;-297104;560
201800000690;18;8;13;1400;4761311;-301129;560
201800000691;18;8;17;1035;4772077;-299615;560
201800000692;18;8;31;1440;4769280;-289172;560
201800000693;18;9;3;1735;4769969;-290935;560
201800000694;18;9;12;715;4767546;-299424;560
201800000695;18;9;17;730;4768464;-299875;560
201800000696;18;10;24;1100;4766398;-300644;560
201800000697;18;12;10;515;4765372;-299038;560
201800000698;18;2;8;600;4732534;-317288;560
201800000699;18;6;8;325;4733201;-316480;560
201800000700;18;7;12;1440;4734757;-316026;560
201800000701;18;8;17;1231;4734050;-317433;560
201800000702;18;10;25;800;4735184;-317184;560
201800000703;18;11;2;1500;4735504;-319609;560
201800000704;18;6;18;1200;4764371;-344827;560
201800000705;18;1;14;1845;4909780;-31142;140
201800000706;18;5;2;1230;4904218;-27765;140
201800000707;18;6;25;1945;4907919;-30087;140
201800000708;18;10;31;1440;4893272;-20825;140
201800000709;18;1;10;1800;4929500;-37910;140
201800000710;18;1;11;2000;4929250;-37914;140
201800000711;18;2;17;1930;4928050;-36770;140
201800000712;18;3;19;2000;4927180;-41358;140
201800000713;18;3;29;615;4924620;-40124;140
201800000714;18;4;16;1430;4928061;-36686;140
201800000715;18;4;18;830;4929959;-38097;140
201800000716;18;5;18;2030;4928552;-41642;140
201800000717;18;7;23;400;4932998;-40359;140
201800000718;18;9;12;820;4930397;-42932;140
201800000719;18;1;23;2005;;;140
201800000720;18;1;30;1054;4924570;-28375;140
201800000721;18;4;16;1930;4922328;-30811;140
201800000722;18;4;24;945;4927865;-25948;140
201800000723;18;7;1;1510;4924487;-35068;140
201800000724;18;9;28;2010;4924291;-28919;140
201800000725;18;10;2;300;4928628;-24990;140
201800000726;18;3;13;2045;4923340;-22128;140
201800000727;18;3;26;1850;4925970;-23649;140
201800000728;18;4;28;1120;4920867;-27828;140
201800000729;18;6;12;1810;4925174;-16252;140
201800000730;18;6;23;2130;4916495;-18105;140
201800000731;18;8;4;1505;4928475;-17797;140
201800000732;18;9;20;840;4922627;-15663;140
201800000733;18;9;22;930;4922850;-24420;140
201800000734;18;10;28;2350;4925035;-17053;140
201800000735;18;12;21;1320;4924976;-18871;140
201800000736;18;1;23;1835;4927970;-70880;140
201800000737;18;2;23;1010;;;140
201800000738;18;4;12;655;4924001;-74583;140
201800000739;18;6;27;1200;4927651;-71866;140
201800000740;18;8;7;1515;4929550;-73652;140
201800000741;18;8;8;1300;4927467;-78621;140
201800000742;18;8;16;1410;4928465;-69573;140
201800000743;18;10;12;1818;4927586;-70837;140
201800000744;18;11;6;1400;4927642;-70559;140
201800000745;18;11;7;1555;4928382;-70801;140
201800000746;18;12;3;2100;4932057;-72157;140
201800000747;18;12;17;1800;4928185;-70189;140
201800000748;18;12;17;1925;4929891;-68619;140
201800000749;18;1;7;400;4889560;-19766;140
201800000750;18;4;7;1130;4894385;-29982;140
201800000751;18;5;8;1405;4893408;-16094;140
201800000752;18;6;4;1700;4883885;-15221;140
201800000753;18;6;26;240;4890734;-15916;140
201800000754;18;7;21;1850;4901743;-10396;140
201800000755;18;8;3;2300;4889434;-19684;140
201800000756;18;8;14;840;4890051;-20275;140
201800000757;18;9;12;1850;4889464;-19948;140
201800000758;18;9;16;2000;4889005;-19145;140
201800000759;18;10;24;1350;4891269;-2301;140
201800000760;18;11;26;1915;4894381;-28987;140
201800000761;18;12;15;1130;4901527;-11823;140
201800000762;18;12;20;2300;4887983;-20940;140
201800000763;18;2;2;1230;4885130;-87127;140
201800000764;18;3;2;1104;4882820;-88788;140
201800000765;18;3;5;815;4878520;-78611;140
201800000766;18;4;6;1700;4883731;-84491;140
201800000767;18;5;15;830;4882500;-84852;140
201800000768;18;5;17;815;4886107;-108683;140
201800000769;18;5;18;1345;4881807;-83609;140
201800000770;18;5;23;1430;4887432;-87524;140
201800000771;18;5;29;1420;4883828;-88859;140
201800000772;18;7;5;1730;4882079;-84215;140
201800000773;18;9;1;530;4883120;-91165;140
201800000774;18;12;5;2110;4890178;-99839;140
201800000775;18;12;16;1815;4885422;-87940;140
201800000776;18;12;18;1655;4885766;-87857;140
201800000777;18;4;7;2145;4930721;-125275;500
201800000778;18;4;18;1315;4923985;-126364;500
201800000779;18;5;10;1405;4927558;-127912;500
201800000780;18;11;9;1735;4931180;-124850;500
201800000781;18;11;11;2115;4930442;-114889;500
201800000782;18;1;7;100;4903833;-97559;500
201800000783;18;5;27;1935;4907985;-103060;500
201800000784;18;8;26;320;4905976;-105750;500
201800000785;18;10;10;1320;4905735;-103169;500
201800000786;18;1;8;750;4867520;-135467;500
201800000787;18;4;6;2250;4868207;-141002;500
201800000788;18;5;26;1345;4870684;-143199;500
201800000789;18;6;9;750;4868114;-141047;500
201800000790;18;6;10;100;4868855;-136058;500
201800000791;18;7;14;1100;4868456;-136421;500
201800000792;18;8;9;1040;;;500
201800000793;18;8;12;1615;4862505;-134514;500
201800000794;18;9;23;750;4873056;-130738;500
201800000795;18;9;23;1910;4867195;-141182;500
201800000796;18;10;26;1040;4868579;-135587;500
201800000797;18;11;26;1740;4862292;-134789;500
201800000798;18;3;21;1815;4961083;-171216;500
201800000799;18;3;24;1830;4962153;-180411;500
201800000800;18;3;30;1250;4967603;-191885;500
201800000801;18;4;18;600;4956070;-174117;500
201800000802;18;4;21;1345;4960391;-166384;500
201800000803;18;5;9;830;4961884;-167007;500
201800000804;18;5;20;1000;4962288;-182814;500
201800000805;18;8;6;1740;4961624;-174770;500
201800000806;18;9;13;2315;4967497;-179536;500
201800000807;18;10;5;1745;4958754;-160594;500
201800000808;18;10;13;2100;4968437;-190630;500
201800000809;18;10;26;1205;4963934;-175045;500
201800000810;18;11;16;1230;4961744;-167712;500
201800000811;18;11;25;1212;4967921;-177073;500
201800000812;18;1;23;1645;4620415;524072;10
201800000813;18;2;5;1340;4620372;521863;10
201800000814;18;2;13;855;4617436;519899;10
201800000815;18;2;20;1305;4620785;523580;10
201800000816;18;3;2;1700;4620978;522114;10
201800000817;18;3;3;2140;4619000;517000;10
201800000818;18;3;5;1020;4620957;522747;10
201800000819;18;3;9;1335;4620519;523452;10
201800000820;18;3;16;1420;4622341;523595;10
201800000821;18;4;11;1530;4620036;519499;10
201800000822;18;4;20;1210;4620017;525374;10
201800000823;18;4;30;1100;4622981;522976;10
201800000824;18;5;2;845;4600000;500000;10
201800000825;18;5;3;1355;4619974;524504;10
201800000826;18;5;24;1815;4600000;523026;10
201800000827;18;5;25;820;4619568;521760;10
201800000828;18;5;26;1735;4620007;519156;10
201800000829;18;6;7;1920;4619558;522294;10
201800000830;18;6;14;1057;4619573;523719;10
201800000831;18;6;18;1710;4620370;521876;10
201800000832;18;6;29;1955;4623919;526977;10
201800000833;18;7;7;39;4617000;519800;10
201800000834;18;7;10;1600;4617852;522125;10
201800000835;18;7;25;1155;4616488;522071;10
201800000836;18;8;9;1501;4623110;522974;10
201800000837;18;8;18;2210;4620968;522747;10
201800000838;18;8;23;1245;4619528;521504;10
201800000839;18;8;28;2055;4620358;524248;10
201800000840;18;9;16;1105;4621438;522736;10
201800000841;18;9;20;805;4619829;521740;10
201800000842;18;9;21;1035;4620115;523233;10
201800000843;18;9;20;1640;4619249;521270;10
201800000844;18;9;27;1030;4620220;524600;10
201800000845;18;10;1;1205;4623578;522851;10
201800000846;18;10;27;1715;4620096;523260;10
201800000847;18;10;30;450;4622070;524900;10
201800000848;18;10;29;1445;4620253;521757;10
201800000849;18;11;8;840;4619000;519600;10
201800000850;18;11;15;1540;4620250;521642;10
201800000851;18;11;23;1900;4522400;523300;10
201800000852;18;11;28;1810;4621097;522747;10
201800000853;18;11;29;2050;4620358;524254;10
201800000854;18;12;1;2055;4616483;522068;10
201800000855;18;1;17;1310;4856858;-15275;610
201800000856;18;2;21;1300;4853789;5659;610
201800000857;18;6;21;1215;4847319;-13074;610
201800000858;18;7;7;2330;4844328;-4673;610
201800000859;18;8;14;1115;4841606;-2783;610
201800000860;18;8;28;45;4854714;-13718;610
201800000861;18;9;24;800;4845431;3855;610
201800000862;18;10;25;700;4858531;-26589;610
201800000863;18;1;19;1610;4727010;-147893;440
201800000864;18;2;23;745;4726468;-144397;440
201800000865;18;3;21;843;4725743;-147375;440
201800000866;18;5;24;1250;4726236;-144662;440
201800000867;18;5;26;820;4727979;-143331;440
201800000868;18;6;3;630;4726093;-144843;440
201800000869;18;6;30;1410;4727555;-143996;440
201800000870;18;4;23;1130;4727277;-148936;440
201800000871;18;9;18;1215;4729986;-149973;440
201800000872;18;10;22;1100;4729732;-149257;440
201800000873;18;1;6;2220;4716526;-148416;440
201800000874;18;1;20;700;4714030;-152100;440
201800000875;18;3;28;2010;4713696;-153162;440
201800000876;18;8;14;1900;4713504;-144095;440
201800000877;18;9;24;1100;4717119;-146845;440
201800000878;18;10;20;2200;4715986;-151307;440
201800000879;18;1;23;1915;4745173;-156734;440
201800000880;18;2;27;1600;4745463;-168173;440
201800000881;18;3;15;2215;4741117;-161023;440
201800000882;18;5;6;1945;4730803;-148004;440
201800000883;18;4;26;1930;4742778;-151643;440
201800000884;18;8;14;1855;4744015;-149012;440
201800000885;18;8;16;1220;4744015;-149012;440
201800000886;18;11;5;1650;4744049;-142286;440
201800000887;18;11;10;1950;4743179;-153044;440
201800000888;18;11;17;1840;4741425;-165158;440
201800000889;18;12;4;630;4743187;-152954;440
201800000890;18;12;17;825;4733620;-145278;440
201800000891;18;5;12;314;4725658;-168426;440
201800000892;18;5;25;2200;4720910;-172674;440
201800000893;18;8;3;2155;4723974;-166519;440
201800000894;18;9;5;1855;4721151;-171321;440
201800000895;18;9;9;1240;4721567;-167950;440
201800000896;18;1;6;25;4730414;-221155;440
201800000897;18;1;8;1520;4732713;-202391;440
201800000898;18;1;11;510;4736428;-209993;440
201800000899;18;1;21;1841;4731761;-218854;440
201800000900;18;2;8;850;4735232;-217939;440
201800000901;18;3;6;1415;4731738;-218938;440
201800000902;18;6;3;415;4727602;-216438;440
201800000903;18;6;7;1445;4730117;-217976;440
201800000904;18;9;27;1205;4734103;-217357;440
201800000905;18;11;26;1910;4732706;-217241;440
201800000906;18;2;21;825;4736234;-194441;440
201800000907;18;3;13;835;4736534;-193632;440
201800000908;18;5;4;1538;4735536;-186198;440
201800000909;18;6;23;50;4735147;-193293;440
201800000910;18;7;23;800;4732407;-187807;440
201800000911;18;8;1;843;4736395;-195853;440
201800000912;18;9;19;1400;4737307;-201883;440
201800000913;18;10;10;945;4735589;-194315;440
201800000914;18;10;20;900;4735598;-191535;440
201800000915;18;11;18;745;4736357;-196208;440
201800000916;18;12;30;2217;4730601;-196863;440
201800000917;18;1;5;2015;4746948;-61525;490
201800000918;18;2;3;2010;4743836;-69890;490
201800000919;18;9;29;1015;4746428;-63657;490
201800000920;18;10;4;1840;4746305;-68334;490
201800000921;18;10;13;610;4748505;-64360;490
201800000922;18;12;7;1500;4746958;-68699;490
201800000923;18;12;16;1550;4746786;-62031;490
201800000924;18;1;12;1645;4744823;-28346;490
201800000925;18;2;9;300;4745924;-27697;490
201800000926;18;3;3;1910;4745773;-26293;490
201800000927;18;5;10;320;4745749;-26670;490
201800000928;18;8;16;1130;4746082;-28575;490
201800000929;18;8;25;300;4741961;-19770;490
201800000930;18;10;31;1715;4745398;-27636;490
201800000931;18;12;23;1155;4747050;-28296;490
201800000932;18;3;15;2000;4722074;-93093;490
201800000933;18;4;25;1545;4720676;-96834;490
201800000934;18;5;10;450;4719596;-86363;490
201800000935;18;6;20;1515;4720873;-99679;490
201800000936;18;7;15;2000;4720092;-99453;490
201800000937;18;9;21;600;4721543;-99246;490
201800000938;18;10;14;1845;4726165;-82283;490
201800000939;18;10;23;1720;4721271;-98347;490
201800000940;18;10;28;1300;4717443;-89088;490
201800000941;18;11;12;740;4718003;-110823;490
201800000942;18;1;18;855;4713921;-89529;490
201800000943;18;3;25;1820;4700458;-95546;490
201800000944;18;5;26;1935;4713608;-100743;490
201800000945;18;5;26;2245;4705845;-102574;490
201800000946;18;5;29;1840;4706043;-102020;490
201800000947;18;6;17;1525;4705918;-101095;490
201800000948;18;6;19;800;4709298;-87323;490
201800000949;18;7;4;745;4705462;-108753;490
201800000950;18;8;26;1800;4709524;-90225;490
201800000951;18;9;1;655;4701904;-106564;490
201800000952;18;9;8;550;4710113;-94736;490
201800000953;18;10;22;1130;4707966;-97928;490
201800000954;18;11;2;950;4715789;-89452;490
201800000955;18;11;21;1712;4713590;-114780;490
201800000956;18;11;23;1720;4713145;-108323;490
201800000957;18;5;1;710;4802510;-92117;530
201800000958;18;8;11;1700;4798918;-85396;530
201800000959;18;9;29;430;4798385;-88876;530
201800000960;18;1;12;1435;4600000;500000;10
201800000961;18;1;17;1930;4625797;564369;10
201800000962;18;2;9;140;4626092;563834;10
201800000963;18;2;23;740;4624209;562904;10
201800000964;18;3;8;1046;4625798;564573;10
201800000965;18;3;4;710;4629196;567706;10
201800000966;18;3;16;830;4625583;565099;10
201800000967;18;3;20;756;4626510;561769;10
201800000968;18;4;8;1620;4626367;565116;10
201800000969;18;4;21;335;4624830;564111;10
201800000970;18;5;4;1055;4626258;564704;10
201800000971;18;3;24;1945;4624405;564616;10
201800000972;18;5;26;2130;4628903;567809;10
201800000973;18;5;18;1850;4625893;564660;10
201800000974;18;5;31;1300;4625416;570323;10
201800000975;18;6;21;1800;4628092;566105;10
201800000976;18;6;19;825;4626303;564461;10
201800000977;18;6;26;1825;4626037;565791;10
201800000978;18;7;3;810;4626482;563081;10
201800000979;18;7;5;1821;4623245;563143;10
201800000980;18;7;15;1910;4625644;565500;10
201800000981;18;8;5;419;4626550;565790;10
201800000982;18;8;26;1355;4626095;564342;10
